Date,Time,Femman_Temp,Femman_RH,Femman_GlobRad,Femman_AirPressure,Femman_WindSpeed,Femman_WindDir,Femman_Rain,Femman_NO2,Femman_O3,Femman_PM10,Femman_NOx,Femman_PM25,HagaNorra_NO2,HagaNorra_NOx,HagaSodra_PM10,HagaSodra_PM25,Lejonet_GlobRad,Lejonet_AirPressure,Lejonet_Rain,Lejonet_RH,Lejonet_Temp,Lejonet_WindDir,Lejonet_WindSpeed,Mobil1_NO2,Mobil1_NOx,Mobil1_PM10,Mobil2_NO2,Mobil2_NOx,Mobil2_PM10,Mobil3_NO2,Mobil3_NOx,Mobil3_PM10,Mobil2_PM25  
2023-04-26,02:00+01:00,        5.804,       66.92,           0,     1001.11,       2.077,         273,           0,     9.24461,            ,     3.66718,     9.37108,     1.71197,     26.0253,     27.1135,     4.35032,       0.268,           0,        1004,           0,        88.3,       4.545,         290,       0.932,     12.4906,     11.7998,     6.87637,     9.83791,     10.0919,     4.41759,     12.3856,     12.2428,     5.00089,     1.58462
2023-04-26,03:00+01:00,        4.973,       75.37,           0,     1001.18,       1.807,       304.7,           0,     4.01731,            ,      3.1904,     3.86182,      1.4873,     7.10348,     7.12834,     2.28145,     -0.3595,           0,        1004,           0,        85.9,       4.382,       309.7,       1.164,     4.63947,     3.37856,     6.21723,      4.0401,     3.89509,     2.46589,     6.03419,     5.73849,     2.73175,     1.26143
2023-04-26,04:00+01:00,        5.109,       77.78,       4.492,     1000.91,       1.339,       261.9,           0,     1.38054,            ,     1.82925,     1.42091,     1.12828,      4.1059,      4.1079,     2.88586,     3.20025,       4.108,        1003,           0,        90.6,        4.45,           0,       0.396,     4.51545,     3.71543,     1.16712,     2.48857,     3.10293,      1.9238,     4.12671,     3.94329,     3.40055,      0.9486
2023-04-26,05:00+01:00,        5.242,       76.28,        31.6,     1001.14,        2.49,       248.4,           0,     3.86764,            ,      0.3263,     3.85561,   -0.382383,     6.00705,     6.00969,     6.05945,     1.41563,       58.84,        1004,           0,        87.8,       4.975,       235.1,       2.775,     11.5071,     12.8084,      3.8102,     4.86636,     4.92259,     2.30115,     9.05649,     10.0988,     3.80965,     1.05288
2023-04-26,06:00+01:00,        4.866,       75.38,       70.11,     1001.65,       5.638,       340.2,           0,     15.3484,            ,     2.11462,     16.1985,    0.459233,     17.7936,     18.7497,     14.2632,     1.56843,       70.29,        1004,           0,        82.7,       4.561,         310,       5.454,     32.2867,     40.5548,     14.2271,     14.1967,     15.2497,     2.46342,     22.9587,     25.4638,      14.025,      1.1074
2023-04-26,07:00+01:00,        6.157,       71.66,       184.8,     1001.83,       1.581,       272.3,           0,     18.0482,            ,     9.81654,     21.5926,     2.34198,     13.6843,      15.671,     16.5607,     2.70263,       256.5,        1004,         0.2,        87.4,       5.083,       255.8,       1.175,     26.5191,     40.2776,      24.824,     20.1671,     23.1163,     4.84264,     28.5399,     45.1629,     27.5608,     1.28977
2023-04-26,08:00+01:00,        7.556,       54.25,       240.1,     1002.12,       5.147,         280,           0,     18.2558,            ,     4.19733,     23.2155,   -0.215767,      36.174,     52.7844,     8.81174,     1.59075,       142.2,        1005,           0,     69.9401,       6.352,       281.2,       4.337,     40.8182,     68.3901,      23.049,     19.6326,     24.3851,      5.9133,     32.6015,     60.7181,      16.093,     1.65517
2023-04-26,09:00+01:00,        7.794,       47.34,       425.4,     1002.69,       5.368,       280.3,           0,     5.58971,            ,     2.29618,      6.8762,   0.0176666,     25.7285,     38.3062,     15.3441,    -2.76999,         636,        1005,           0,       56.73,        7.15,       269.1,        5.92,     12.8044,     21.8443,     37.0569,     6.21522,     7.11029,      7.8415,     8.92334,     12.4477,     5.35692,     1.96088
2023-04-26,10:00+01:00,        7.591,        48.4,       489.4,     1003.21,       5.053,       278.9,           0,     3.75216,            ,     6.84243,     4.28633,     2.33495,     11.5325,      18.234,     13.9782,    -1.33278,       513.7,        1006,           0,       55.85,       7.129,       278.4,       5.317,     13.5016,     20.8899,     32.6412,     3.36191,     3.97192,     8.04109,     6.17979,     8.10912,     11.7069,     1.72497
2023-04-26,11:00+01:00,         7.69,       46.06,       382.7,     1003.63,       4.562,       273.6,           0,     3.93389,            ,     11.8572,     4.56606,     6.06685,     11.7118,     15.3837,     16.7453,      2.3087,       562.7,        1006,           0,       51.92,       7.452,       275.2,       4.971,     11.1686,     22.8285,     21.3975,     3.15247,     3.80064,     8.95297,     7.68454,      10.144,     12.1505,     1.91817
2023-04-26,12:00+01:00,      8.21001,       42.82,       303.4,     1004.04,       4.918,       269.4,           0,     4.23917,            ,     16.2425,     4.90672,     10.0499,     10.8871,     14.7009,     16.0228,     1.12913,       154.6,        1007,           0,       52.66,       7.091,       271.4,       5.414,     15.4725,     28.0987,     22.4602,     3.64408,     4.48997,     9.24158,     8.43883,     11.0433,     12.5548,      1.7812
2023-04-26,13:00+01:00,        7.958,       42.09,       451.3,     1004.56,       5.325,         280,           0,     4.05691,            ,      10.112,     4.64818,     4.09478,     10.8439,     13.8487,     13.7663,     1.26475,       228.2,        1007,           0,       48.57,       7.033,       268.4,       5.598,     11.5434,     16.4769,     28.2366,     3.09592,     3.53591,      6.8572,     8.25092,     10.3773,     11.3293,     1.54767
2023-04-26,14:00+01:00,         8.83,       38.47,       544.6,      1004.8,       4.221,       275.8,           0,     4.32072,            ,      8.4745,     5.01769,     2.29329,     10.1668,     13.0909,     22.6312,    0.449183,       400.5,        1007,           0,       42.29,       7.766,       255.9,       6.318,     13.7058,     20.4708,     30.2798,     3.88605,     5.16325,     6.00905,     8.42236,     10.6023,     12.9928,     1.42102
2023-04-26,15:00+01:00,      9.75999,       35.88,       501.1,     1004.97,        5.37,       267.8,           0,     4.52689,            ,     8.69231,     5.46766,     1.95002,     10.3148,     13.2203,     20.6712,     2.04752,       469.5,        1007,           0,       38.39,     8.89999,         254,        5.85,     12.7639,     19.1108,     29.5046,     3.94834,     4.94527,     5.43291,     8.47298,     11.7744,     17.6803,     1.54657
2023-04-26,16:00+01:00,         9.13,       35.86,       185.5,     1004.89,       6.923,       268.1,           0,     4.87627,            ,     9.40167,     6.14956,     2.38117,     7.90659,     9.53879,     22.3355,     3.67527,       299.5,        1007,           0,       35.09,        9.02,       261.9,       6.349,     15.6549,     25.6388,     26.4143,     4.74888,     6.06906,      5.1768,     8.55722,     10.7685,      18.376,     1.68062
2023-04-26,17:00+01:00,         8.75,       57.72,       135.4,     1004.85,       5.538,       252.5,           0,     5.63118,            ,      13.084,     6.59283,      5.1578,     19.7343,     24.3582,     29.4775,      6.4964,         193,        1007,           0,       48.59,        8.95,       252.7,       6.463,     17.0862,     27.5804,     35.7977,     7.46381,     8.79437,     6.54977,     10.0448,     12.4381,     26.3445,     2.20708
2023-04-26,18:00+01:00,         8.22,       59.54,       37.24,     1005.09,       5.034,       258.8,           0,     5.19778,            ,     17.9533,     5.85178,      6.6343,     16.8117,     20.1046,      42.955,     15.1142,        89.8,        1008,           0,       63.63,     8.24001,       244.3,       6.134,     16.8644,     23.8115,     43.3647,     7.22865,     8.04454,     13.4083,     8.58192,     10.3839,     34.9503,     5.03677
2023-04-26,19:00+01:00,        7.575,       66.62,        9.11,     1005.19,       5.915,       249.2,           0,     5.10982,            ,     19.6145,     5.59829,     6.09775,     11.6048,     12.9732,     27.0268,     6.91268,     8.82001,        1008,           0,       73.29,       7.492,       234.3,       4.518,     20.8688,     26.3809,     30.3717,     15.4661,     17.2315,     15.1738,      8.4287,     10.3302,     28.7885,     5.78561
2023-04-26,20:00+01:00,        7.121,       70.46,           0,     1005.31,       4.888,       250.4,           0,     8.46342,            ,     22.2722,     8.72566,     10.5405,     14.8135,     15.8564,     22.8367,      7.2504,           0,        1008,           0,     78.1801,       6.947,       234.9,       4.643,     15.5683,     18.8217,     26.6182,     8.69661,     9.15773,     13.4563,     11.4299,     12.4474,      24.153,     5.11338
2023-04-26,21:00+01:00,         6.92,       73.49,           0,     1005.41,       4.552,       252.7,           0,     8.42043,            ,       14.85,     8.49574,     4.56615,     17.3499,     17.9213,     19.1964,     4.73593,           0,        1008,           0,        80.9,       6.696,       235.7,        3.61,      18.127,     21.0001,     23.2333,     9.76158,     9.38191,     11.7892,     11.7518,     12.5872,     21.0598,      4.8508
2023-04-26,22:00+01:00,         6.89,       53.77,           0,     1005.62,       4.617,       260.5,           0,      7.4016,            ,     10.5043,     7.33891,    0.940917,     16.0944,     16.3653,     19.3085,     4.83653,           0,        1008,           0,       59.35,       6.596,       243.9,       3.741,     12.5908,     15.2952,     18.0267,     7.34818,     7.62523,       11.36,     10.4321,     11.2903,     16.9293,     4.68436
2023-04-26,23:00+01:00,        6.453,        54.6,           0,      1005.9,       3.697,       268.7,           0,     2.57555,            ,     8.70241,     2.58017,     2.24973,     16.1287,     16.6501,     5.39805,    -4.10352,           0,        1008,           0,       56.69,       6.273,       255.2,       4.791,      12.057,     12.4906,     7.77444,      9.3903,     9.47632,     9.37358,     4.86756,      5.0196,     7.43833,     3.09218
2023-04-26,24:00+01:00,        6.095,       55.61,           0,     1006.01,        4.01,       264.6,           0,     2.73962,            ,     4.45925,     2.74533,   -0.166718,     10.3759,     10.7549,     8.46136,     1.08798,           0,        1008,           0,       59.57,       5.933,       251.9,       5.631,      5.6272,     5.05371,     10.5095,     3.96787,     3.80882,     7.49924,     4.68031,      4.9249,     7.62507,      2.4578
2023-04-27,01:00+01:00,        5.698,       56.41,           0,     1006.16,       4.996,         256,           0,     2.52506,            ,     4.03942,     2.42944,     -0.3178,     3.55588,     3.63428,     9.28464,     2.23802,           0,        1009,           0,       62.07,        5.43,       245.7,       3.917,     3.30813,     2.19362,     9.21228,     3.85608,     4.21215,     7.51918,     4.56599,     4.63986,     7.86542,     2.78573
2023-04-27,02:00+01:00,        5.401,       55.82,           0,      1006.2,       4.098,       264.1,           0,     1.55169,            ,     6.41013,     1.60834,     1.80813,     11.5037,      12.173,     9.28517,     3.05708,           0,        1009,           0,       60.74,       5.068,       244.9,       4.016,     6.19578,     4.98336,     8.69432,     7.38216,      7.5376,     7.84949,     3.85138,     4.11054,     7.10693,     3.10718
2023-04-27,03:00+01:00,         5.42,       55.19,           0,     1006.23,       4.711,       257.4,           0,     1.28496,            ,      5.6972,     1.00238,     1.64492,     7.18999,     7.56349,     7.74527,     2.52468,           0,        1009,           0,       62.14,       5.117,       245.2,       3.578,     4.77502,     3.68517,     11.0878,     4.94119,     5.04149,     7.47906,     3.01878,      2.9206,      6.8977,     3.04115
2023-04-27,04:00+01:00,          5.2,       59.91,       7.197,      1006.4,       3.344,       256.8,           0,     1.19329,            ,     5.49425,      1.2446,      1.1865,     3.97874,     3.98814,     8.58783,     2.30585,       6.976,        1009,           0,     65.4401,       4.932,       246.2,       4.058,     5.96203,     4.68022,     6.73148,     5.91273,     6.16579,     6.80064,      2.9305,     2.82923,     7.65795,      2.8188
2023-04-27,05:00+01:00,        5.641,       57.74,       65.03,     1006.68,       3.853,       261.1,           0,     2.42596,            ,     4.03461,     2.50968,   0.0959001,     5.91112,     6.10076,     9.31255,     3.52808,       68.15,        1009,           0,       63.49,       5.272,       250.2,        3.93,     7.83092,     8.96063,     12.6866,     6.70412,     6.57548,       6.972,     5.64108,     6.20781,     10.0112,     2.58402
